gene,version,logFC,AveExpr,t,P.Value,adj.P.Val,significant,hgnc_symbol,description,gene_biotype
ENSG00000179151,12,1.9205705158885849,5.673914214283872,5.44394416367402,4.4902129164403255e-6,1.1386486614392333e-4,TRUE,EDC3,enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114],protein_coding
ENSG00000150991,14,1.7245388559134982,8.042864638172466,5.440236975944557,4.535154007348755e-6,1.147934853786717e-4,TRUE,UBC,ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468],protein_coding
ENSG00000082805,19,1.8549737515184992,6.1453280484171415,5.439088547340185,4.5491677008424875e-6,1.1493730482256799e-4,TRUE,ERC1,ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072],protein_coding
ENSG00000170836,11,3.4306609347581434,2.9396906150412385,5.427312402503135,4.695486210088112e-6,1.1841724363467185e-4,TRUE,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]",protein_coding
ENSG00000204291,10,3.8885241474376775,2.4786710174588147,5.425905842370792,4.713576850590168e-6,1.1865655593775798e-4,TRUE,COL15A1,collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192],protein_coding
ENSG00000023171,17,1.7825449829797222,6.44377813736923,5.413250310048942,4.8762427881574835e-6,1.2233757337886024e-4,TRUE,GRAMD1B,GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214],protein_coding
ENSG00000160325,14,2.7823156099515125,3.607718552797261,5.413151563791233,4.877540076721502e-6,1.2233757337886024e-4,TRUE,CACFD1,calcium channel flower domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1365],protein_coding
ENSG00000090372,14,2.2511143497700266,5.547300397573717,5.411900723641369,4.893962831461004e-6,1.2252671009075236e-4,TRUE,STRN4,striatin 4 [Source:HGNC Symbol;Acc:HGNC:15721],protein_coding
ENSG00000139826,5,2.988532316975857,3.6461490444631206,5.4090270598761,4.931920768747776e-6,1.2325334602332532e-4,TRUE,ABHD13,abhydrolase domain containing 13 [Source:HGNC Symbol;Acc:HGNC:20293],protein_coding
ENSG00000198886,2,-2.2753952670041624,13.218763611614808,-5.406370801391036,4.967249818963125e-6,1.239117744169915e-4,TRUE,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459],protein_coding
ENSG00000131791,7,2.4556529947210635,4.289570882392833,5.398007241444309,5.080194360042585e-6,1.2650050757542864e-4,TRUE,PRKAB2,protein kinase AMP-activated non-catalytic subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9379],protein_coding
ENSG00000085449,14,2.42019112643513,4.240867386092131,5.383982750074384,5.275415751766284e-6,1.3112497350561422e-4,TRUE,WDFY1,WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451],protein_coding
ENSG00000146373,16,2.5002357776513673,5.1097797810998715,5.3777020550948205,5.365273568271678e-6,1.331186130832874e-4,TRUE,RNF217,ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487],protein_coding
ENSG00000285976,1,3.0892864209822184,3.9881146973513513,5.373090668649885,5.4322482198592505e-6,1.3453835582218735e-4,TRUE,,Protein tyrosine phosphatase type IVA 1  [Source:UniProtKB/Swiss-Prot;Acc:Q93096],protein_coding
ENSG00000119772,16,4.234053687616556,1.175089643497294,5.371065111110675,5.46310912107221e-6,1.350601977153963e-4,TRUE,DNMT3A,DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978],protein_coding
ENSG00000196739,14,2.4576868115312647,3.610161426700786,5.369990531616715,5.4777105609574135e-6,1.3517892162505816e-4,TRUE,COL27A1,collagen type XXVII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22986],protein_coding
ENSG00000128709,12,3.4417113288925707,2.4970404831705197,5.355683708734548,5.692737674031268e-6,1.402344932379667e-4,TRUE,HOXD9,homeobox D9 [Source:HGNC Symbol;Acc:HGNC:5140],protein_coding
ENSG00000164983,7,2.212082171436494,5.351698991832609,5.342658000761436,5.895664183984103e-6,1.4497448737622228e-4,TRUE,TMEM65,transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203],protein_coding
ENSG00000163558,12,2.0899122607370257,5.8793998988796465,5.341547442400668,5.913308368945193e-6,1.4514962446547853e-4,TRUE,PRKCI,protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404],protein_coding
ENSG00000030066,13,1.9214103752687546,6.1269157877370715,5.329563521852996,6.107116579446003e-6,1.4964062737736697e-4,TRUE,NUP160,nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017],protein_coding
ENSG00000082512,14,3.2036085612157414,2.745345138299,5.3220031009237525,6.232705421419137e-6,1.5229277905462235e-4,TRUE,TRAF5,TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035],protein_coding
ENSG00000105137,12,1.9117549169335675,5.323964190026345,5.321718511435119,6.2374353146692015e-6,1.5229277905462235e-4,TRUE,SYDE1,synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824],protein_coding
ENSG00000130818,11,2.850766020060564,3.486863339326498,5.308398060859183,6.465153661409678e-6,1.5757384233064755e-4,TRUE,ZNF426,zinc finger protein 426 [Source:HGNC Symbol;Acc:HGNC:20725],protein_coding
ENSG00000285756,1,2.271835412508645,4.003365528897632,5.290995904708462,6.775272716852368e-6,1.6484107077421238e-4,TRUE,,novel transcript,lincRNA
ENSG00000034677,12,2.22281490985681,4.227363260250607,5.280212452635401,6.974905336166249e-6,1.6939932942326304e-4,TRUE,RNF19A,"ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]",protein_coding
ENSG00000131943,17,2.1177820438780284,4.426973392673979,5.275620237632648,7.061705168494211e-6,1.7120601546463557e-4,TRUE,C19orf12,chromosome 19 open reading frame 12 [Source:HGNC Symbol;Acc:HGNC:25443],protein_coding
ENSG00000162757,4,3.2555950905716444,2.893280493219184,5.2737258792882455,7.097898252309385e-6,1.7178159015896133e-4,TRUE,C1orf74,chromosome 1 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:26319],protein_coding
ENSG00000119013,8,-2.250923170340415,4.721594892709404,-5.272600874166761,7.1193664089142375e-6,1.719994038721049e-4,TRUE,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3 [Source:HGNC Symbol;Acc:HGNC:7698],protein_coding
ENSG00000164402,13,-2.4313854627090206,3.878389022206246,-5.262634203728573,7.313081097889177e-6,1.7637054850591118e-4,TRUE,SEPT8,septin 8 [Source:HGNC Symbol;Acc:HGNC:16511],protein_coding
ENSG00000204256,12,-1.610470537399606,7.265932135803568,-5.258835999824685,7.388289473463985e-6,1.7787339142484408e-4,TRUE,BRD2,bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103],protein_coding
ENSG00000011638,10,2.0882680305194485,4.87484082922551,5.255935942872585,7.446236629771225e-6,1.7895615733047742e-4,TRUE,TMEM159,transmembrane protein 159 [Source:HGNC Symbol;Acc:HGNC:30136],protein_coding
ENSG00000144401,14,2.283755197389607,4.650866845263475,5.249538287975915,7.575690508510768e-6,1.817506966346192e-4,TRUE,METTL21A,methyltransferase like 21A [Source:HGNC Symbol;Acc:HGNC:30476],protein_coding
ENSG00000135945,9,2.145879964767219,4.594792982722549,5.244169851189219,7.68606147252902e-6,1.840785034957254e-4,TRUE,REV1,"REV1, DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:14060]",protein_coding
ENSG00000188517,15,3.8526738530016944,2.52589033776883,5.2347656583234885,7.884050463511155e-6,1.884930262463369e-4,TRUE,COL25A1,collagen type XXV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18603],protein_coding
ENSG00000175727,13,1.7602163719680926,6.936270081725678,5.22803840956246,8.027526680436678e-6,1.915912293367197e-4,TRUE,MLXIP,MLX interacting protein [Source:HGNC Symbol;Acc:HGNC:17055],protein_coding
ENSG00000168542,14,3.5319517882603493,1.962546423306834,5.2194768877227595,8.215174425866065e-6,1.957311419772407e-4,TRUE,COL3A1,collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201],protein_coding
ENSG00000143224,17,2.4505395182831258,3.463042658126732,5.20246949915749,8.600250616439108e-6,2.045525125065129e-4,TRUE,PPOX,protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280],protein_coding
ENSG00000134215,15,-2.821392135793902,3.48513143662181,-5.1976970604434944,8.711617496900728e-6,2.0684468738338304e-4,TRUE,VAV3,vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659],protein_coding
ENSG00000123388,4,2.751725039950147,3.072669668190214,5.188418948373691,8.932265287266349e-6,2.1171924336398502e-4,TRUE,HOXC11,homeobox C11 [Source:HGNC Symbol;Acc:HGNC:5123],protein_coding
ENSG00000107864,14,3.2059490473637937,3.170610064152284,5.177841588455382,9.190745546216606e-6,2.1747227240147182e-4,TRUE,CPEB3,cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746],protein_coding
ENSG00000176108,9,2.877743497049014,3.3614483621731037,5.15545069345713,9.76270406930655e-6,2.3061044971932167e-4,TRUE,CHMP6,charged multivesicular body protein 6 [Source:HGNC Symbol;Acc:HGNC:25675],protein_coding
ENSG00000163877,10,2.5390691272910058,4.115253998353576,5.153927974952104,9.802863861949812e-6,2.3116325978734644e-4,TRUE,SNIP1,Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587],protein_coding
ENSG00000198746,12,2.6370877352183824,2.895687389349081,5.143505734633507,1.008233009755043e-5,2.373476854875566e-4,TRUE,GPATCH3,G-patch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25720],protein_coding
ENSG00000168487,18,2.2646408088530303,4.291521053933434,5.12803439055978,1.0511988512205115e-5,2.4704068403044217e-4,TRUE,BMP1,bone morphogenetic protein 1 [Source:HGNC Symbol;Acc:HGNC:1067],protein_coding
ENSG00000155903,11,3.0493318140828247,3.0361123203656666,5.123099821916845,1.065290476199256e-5,2.496730001749163e-4,TRUE,RASA2,RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872],protein_coding
ENSG00000136940,13,2.1029221633098762,4.511642440076589,5.122844504085995,1.0660195513086313e-5,2.496730001749163e-4,TRUE,PDCL,phosducin like [Source:HGNC Symbol;Acc:HGNC:8770],protein_coding
ENSG00000102172,15,1.7098098821532295,7.551649811290846,5.11043264228857,1.1023196215591055e-5,2.5773727422725187e-4,TRUE,SMS,spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123],protein_coding
ENSG00000135473,14,2.4277700394333235,3.887360326904843,5.109558142799893,1.104923539990616e-5,2.5790897181337646e-4,TRUE,PAN2,poly(A) specific ribonuclease subunit PAN2 [Source:HGNC Symbol;Acc:HGNC:20074],protein_coding
ENSG00000132004,12,2.436718348889694,3.7317620314806366,5.099492723534714,1.1353414990799563e-5,2.6456141857783777e-4,TRUE,FBXW9,F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136],protein_coding
ENSG00000185483,11,3.148838915531602,3.057774068823796,5.09075228119533,1.1624449713568477e-5,2.701904743364094e-4,TRUE,ROR1,receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256],protein_coding
ENSG00000007168,12,1.690930243792943,7.005582819598137,5.090440100575026,1.1634153081248799e-5,2.701904743364094e-4,TRUE,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574],protein_coding
ENSG00000092847,11,1.7688407585912707,5.959470912471966,5.087297662757281,1.1733224867763061e-5,2.7203333958116205e-4,TRUE,AGO1,"argonaute 1, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:3262]",protein_coding
ENSG00000173418,11,-2.1444933549618685,5.090699351995469,-5.077854187927093,1.2036069466416267e-5,2.785865407537121e-4,TRUE,NAA20,"N(alpha)-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]",protein_coding
ENSG00000065413,19,3.6140998070768715,2.385467675656823,5.069793513726745,1.2301428138013504e-5,2.8379771108749907e-4,TRUE,ANKRD44,ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259],protein_coding
ENSG00000134504,13,2.106437505705862,4.318751285732436,5.069745390431014,1.2302358189947406e-5,2.8379771108749907e-4,TRUE,KCTD1,potassium channel tetramerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18249],protein_coding
ENSG00000003137,8,2.957142996433079,3.100267657554634,5.064507446631724,1.247753935276082e-5,2.8735835621258014e-4,TRUE,CYP26B1,cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581],protein_coding
ENSG00000129657,15,1.9543529013629382,5.368039570729165,5.063585673904022,1.2508580353610695e-5,2.8759310996343256e-4,TRUE,SEC14L1,SEC14 like lipid binding 1 [Source:HGNC Symbol;Acc:HGNC:10698],protein_coding
ENSG00000147669,10,-2.150042659119746,4.8181437005954715,-5.0578531242925315,1.2703613161982273e-5,2.9159125385947663e-4,TRUE,POLR2K,RNA polymerase II subunit K [Source:HGNC Symbol;Acc:HGNC:9198],protein_coding
ENSG00000124788,18,2.359168096119771,4.47832204368498,5.054839957545005,1.2807346583497381e-5,2.934839636533993e-4,TRUE,ATXN1,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548],protein_coding
ENSG00000047597,6,3.278135452363193,2.8074033218285055,5.051135504478358,1.2936239995624466e-5,2.9594598795960116e-4,TRUE,XK,X-linked Kx blood group [Source:HGNC Symbol;Acc:HGNC:12811],protein_coding
ENSG00000100393,12,1.7507225856826443,6.759208797414049,5.042316071801493,1.3247676596122467e-5,3.0256903748925403e-4,TRUE,EP300,E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373],protein_coding
ENSG00000196470,11,2.7792497802677794,4.366413189921529,5.026818879105229,1.381362025390846e-5,3.1497337421928465e-4,TRUE,SIAH1,siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857],protein_coding
ENSG00000198695,2,-2.267236719224429,4.698642596092618,-5.016150304987079,1.4217217914872168e-5,3.236411239862402e-4,TRUE,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462],protein_coding
ENSG00000187231,13,2.7107320843175806,4.153493694999716,5.010188205912643,1.4447909845417322e-5,3.2835076823316636e-4,TRUE,SESTD1,SEC14 and spectrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18379],protein_coding
ENSG00000178585,14,3.24034053198129,2.4927943333221165,5.0094877259013515,1.4475446844604312e-5,3.2843550858769157e-4,TRUE,CTNNBIP1,catenin beta interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16913],protein_coding
ENSG00000119900,8,2.0912370940470657,5.2651097686008255,5.001909919285062,1.4774427947514588e-5,3.346686921772804e-4,TRUE,OGFRL1,opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378],protein_coding
ENSG00000185658,13,2.1090700163963687,5.25171221919829,5.000682875064256,1.4823452439797077e-5,3.352287318147552e-4,TRUE,BRWD1,bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760],protein_coding
ENSG00000127527,13,2.217248826480731,4.152420685972188,4.998076629432343,1.4928121892587027e-5,3.3704327579089693e-4,TRUE,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634],protein_coding
ENSG00000118200,14,2.1888932468476305,5.532205173171231,4.973966869878504,1.5932178257841226e-5,3.5912483507666624e-4,TRUE,CAMSAP2,calmodulin regulated spectrin associated protein family member 2 [Source:HGNC Symbol;Acc:HGNC:29188],protein_coding
ENSG00000177602,5,2.437534666869484,3.4219221858550624,4.968426894816106,1.6172287107105594e-5,3.639424154037874e-4,TRUE,HASPIN,histone H3 associated protein kinase [Source:HGNC Symbol;Acc:HGNC:19682],protein_coding
ENSG00000125814,17,3.4073059463832873,3.139269428200299,4.963290649268534,1.639861697133388e-5,3.6843472495040857e-4,TRUE,NAPB,NSF attachment protein beta [Source:HGNC Symbol;Acc:HGNC:15751],protein_coding
ENSG00000037637,10,2.178775647845789,4.236923303670335,4.957939974423075,1.6636762333762405e-5,3.728444020559977e-4,TRUE,FBXO42,F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249],protein_coding
ENSG00000164603,11,3.841835866852249,2.17732862765708,4.957241437829546,1.6670326766271886e-5,3.728444020559977e-4,TRUE,BMT2,base methyltransferase of 25S rRNA 2 homolog [Source:HGNC Symbol;Acc:HGNC:26475],protein_coding
ENSG00000198113,2,1.9692868622420798,4.486814968337194,4.957068216927178,1.66759692691954e-5,3.728444020559977e-4,TRUE,TOR4A,torsin family 4 member A [Source:HGNC Symbol;Acc:HGNC:25981],protein_coding
ENSG00000204946,9,3.1317442861140474,2.502349957941155,4.956031231893581,1.6722879427036165e-5,3.7328822280900307e-4,TRUE,ZNF783,zinc finger family member 783 [Source:HGNC Symbol;Acc:HGNC:27222],protein_coding
ENSG00000214160,9,1.5753966335981069,8.053134582220803,4.952949082484201,1.6862480666484095e-5,3.757963179226948e-4,TRUE,ALG3,"ALG3, alpha-1,3- mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23056]",protein_coding
ENSG00000171621,13,2.438887461128236,3.4170969899339694,4.946843912714447,1.7142767456787546e-5,3.814265759135229e-4,TRUE,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628],protein_coding
ENSG00000245970,2,-4.015457131169107,4.087156905007443,-4.94325813992324,1.731323007334818e-5,3.845990480866959e-4,TRUE,,novel transcript,antisense
ENSG00000185379,20,1.9415120932924772,5.093417698836743,4.938045938072962,1.755489785624493e-5,3.8934054007540005e-4,TRUE,RAD51D,RAD51 paralog D [Source:HGNC Symbol;Acc:HGNC:9823],protein_coding
ENSG00000088808,17,3.1285262068136097,2.3221529475530986,4.935740519437083,1.7664685655461738e-5,3.9114661094236705e-4,TRUE,PPP1R13B,protein phosphatase 1 regulatory subunit 13B [Source:HGNC Symbol;Acc:HGNC:14950],protein_coding
ENSG00000172985,10,2.3642461647109134,3.7151780006402433,4.930038766005491,1.7938598840327952e-5,3.9657527404218606e-4,TRUE,SH3RF3,SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699],protein_coding
ENSG00000154719,13,-2.4002543914347396,3.728922253119521,-4.92500388933013,1.8184154244554955e-5,4.0136065248581697e-4,TRUE,MRPL39,mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027],protein_coding
ENSG00000141622,13,4.004225312311867,2.0563901538882896,4.905422046254223,1.9175724762114465e-5,4.220483748906148e-4,TRUE,RNF165,ring finger protein 165 [Source:HGNC Symbol;Acc:HGNC:31696],protein_coding
ENSG00000174109,4,1.8078833856189132,5.534257627207653,4.905208632436906,1.9182626390461436e-5,4.220483748906148e-4,TRUE,C16orf91,chromosome 16 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:27558],protein_coding
ENSG00000213740,2,3.489311370377604,2.403300115271879,4.898774656989431,1.9519691977886826e-5,4.287804949601095e-4,TRUE,SERBP1P1,SERPINE1 mRNA binding protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32247],processed_pseudogene
ENSG00000114796,15,2.534124822549852,3.6925523392962036,4.89473218997559,1.9733069117991667e-5,4.327785190503896e-4,TRUE,KLHL24,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947],protein_coding
ENSG00000166797,10,-1.8982552230015797,6.257921020071033,-4.883769899741119,2.0325949936769683e-5,4.4507377679005994e-4,TRUE,CIAO2A,cytosolic iron-sulfur assembly component 2A [Source:HGNC Symbol;Acc:HGNC:26235],protein_coding
ENSG00000214078,12,1.7122693215248965,6.0651584060230315,4.882548413767141,2.0393106266498113e-5,4.453390079616394e-4,TRUE,CPNE1,copine 1 [Source:HGNC Symbol;Acc:HGNC:2314],protein_coding
ENSG00000153094,22,1.9860937853515583,5.199991406325859,4.882375551974038,2.040262798345459e-5,4.453390079616394e-4,TRUE,BCL2L11,BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994],protein_coding
ENSG00000164683,16,1.847169053730993,5.169362385731104,4.8796253297645515,2.0554717289066427e-5,4.479499605097494e-4,TRUE,HEY1,hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880],protein_coding
ENSG00000166224,16,2.0389138349385343,4.861928173625587,4.860612593519005,2.1637601670204666e-5,4.7080554422787596e-4,TRUE,SGPL1,sphingosine-1-phosphate lyase 1 [Source:HGNC Symbol;Acc:HGNC:10817],protein_coding
ENSG00000162928,8,2.090469536191635,4.5741129936840155,4.857167921331656,2.1839812651245185e-5,4.7445703232114534e-4,TRUE,PEX13,peroxisomal biogenesis factor 13 [Source:HGNC Symbol;Acc:HGNC:8855],protein_coding
ENSG00000175334,7,1.5891031601218213,7.902064360205244,4.851712303029834,2.216394327847051e-5,4.807415055448123e-4,TRUE,BANF1,barrier to autointegration factor 1 [Source:HGNC Symbol;Acc:HGNC:17397],protein_coding
ENSG00000181192,11,1.8784188359316722,5.1737186436974065,4.838734649560733,2.2954429440912458e-5,4.97105736479415e-4,TRUE,DHTKD1,dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537],protein_coding
ENSG00000082497,11,2.6891319165714784,3.3934406190751663,4.834863396070692,2.3195663431764834e-5,5.011938900596296e-4,TRUE,SERTAD4,SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236],protein_coding
ENSG00000171316,11,1.854586424535138,5.246267117473115,4.834540654119319,2.32158677599205e-5,5.011938900596296e-4,TRUE,CHD7,chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626],protein_coding
ENSG00000131153,8,1.6529472262626834,6.671747435111356,4.8301054244119985,2.349558167887604e-5,5.064399207188984e-4,TRUE,GINS2,GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575],protein_coding
ENSG00000162419,12,2.1726044895148253,4.024948103724411,4.824576934412148,2.384896335979561e-5,5.132549914951333e-4,TRUE,GMEB1,glucocorticoid modulatory element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4370],protein_coding
ENSG00000166860,2,2.2846520585425103,4.0294215581448025,4.80514901597156,2.5133449671320987e-5,5.400559785293973e-4,TRUE,ZBTB39,zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014],protein_coding
ENSG00000126749,15,1.6221462489775602,7.637784165992405,4.778886967535777,2.6980297110668437e-5,5.788385670943563e-4,TRUE,EMG1,"EMG1, N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912]",protein_coding
ENSG00000181788,3,1.897777772934731,5.2936794441145665,4.77223064190144,2.746954055182011e-5,5.884197389943454e-4,TRUE,SIAH2,siah E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:10858],protein_coding
ENSG00000180357,9,1.8116250459686745,5.725413911254541,4.7680915263025145,2.777822405868772e-5,5.941094587435615e-4,TRUE,ZNF609,zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003],protein_coding
ENSG00000114739,13,2.3920436964178964,4.333738743633331,4.759994435221432,2.8392133646211385e-5,6.056295168639778e-4,TRUE,ACVR2B,activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174],protein_coding
ENSG00000147475,15,1.9851379466687362,4.82343944702367,4.759831002602851,2.8404660921420346e-5,6.056295168639778e-4,TRUE,ERLIN2,ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356],protein_coding
ENSG00000078140,13,1.7896147162195923,6.739767141362153,4.7484965812774185,2.928721949367333e-5,6.228852685670517e-4,TRUE,UBE2K,ubiquitin conjugating enzyme E2 K [Source:HGNC Symbol;Acc:HGNC:4914],protein_coding
ENSG00000148660,20,1.8451906630639119,5.3109516008180355,4.748280856291883,2.9304279760784094e-5,6.228852685670517e-4,TRUE,CAMK2G,calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463],protein_coding
ENSG00000105722,9,1.8416540523976765,5.454521134945494,4.747638859324468,2.9355109771154768e-5,6.230057527585847e-4,TRUE,ERF,ETS2 repressor factor [Source:HGNC Symbol;Acc:HGNC:3444],protein_coding
ENSG00000150527,17,2.4875502795384157,3.683188942975204,4.744302121630059,2.9620722210515835e-5,6.276772087466451e-4,TRUE,MIA2,MIA SH3 domain ER export factor 2 [Source:HGNC Symbol;Acc:HGNC:18432],protein_coding
ENSG00000148835,10,2.9463845150548074,3.209866797911721,4.729513929296898,3.0827189596959106e-5,6.520167055597504e-4,TRUE,TAF5,TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539],protein_coding
ENSG00000198205,6,3.610034756919529,1.9532929952959777,4.728829644221011,3.088671412434614e-5,6.520167055597504e-4,TRUE,ZXDA,zinc finger X-linked duplicated A [Source:HGNC Symbol;Acc:HGNC:13198],protein_coding
ENSG00000141867,17,1.6141043602521732,7.4161966273156175,4.728504712727574,3.0911121814866024e-5,6.520167055597504e-4,TRUE,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],protein_coding
ENSG00000139354,10,2.2050892862669245,4.2613710803854685,4.727074459442173,3.103068523599725e-5,6.535393936344764e-4,TRUE,GAS2L3,growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475],protein_coding
ENSG00000157933,9,1.9927305658496,5.025789947224096,4.724582090517242,3.1240139955322694e-5,6.569477601885313e-4,TRUE,SKI,SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896],protein_coding
ENSG00000182372,9,2.818349034318657,2.9780078312001304,4.713947182451598,3.214992838927995e-5,6.750506272908933e-4,TRUE,CLN8,"CLN8, transmembrane ER and ERGIC protein [Source:HGNC Symbol;Acc:HGNC:2079]",protein_coding
ENSG00000134697,12,2.161991485594844,4.491652160778806,4.707404874995319,3.27225567729559e-5,6.858935636150427e-4,TRUE,GNL2,G protein nucleolar 2 [Source:HGNC Symbol;Acc:HGNC:29925],protein_coding
ENSG00000179387,9,2.6614002329083615,3.064612429227481,4.706916147160178,3.276577444163198e-5,6.858935636150427e-4,TRUE,ELMOD2,ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111],protein_coding
ENSG00000150672,17,2.3031368290127032,4.383304643549949,4.6952639455088905,3.381246333652609e-5,7.067317147384507e-4,TRUE,DLG2,discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901],protein_coding
ENSG00000179119,14,2.266416092449991,4.300623885761202,4.685993425753807,3.4668999791026695e-5,7.235383541864043e-4,TRUE,SPTY2D1,SPT2 chromatin protein domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26818],protein_coding
ENSG00000135148,11,2.000464714331024,4.721903064384865,4.682330226727028,3.501338861839356e-5,7.296218972669776e-4,TRUE,TRAFD1,TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808],protein_coding
ENSG00000142632,16,2.4976345903096693,3.6531874585408883,4.679878286035258,3.524581648573452e-5,7.333575240131338e-4,TRUE,ARHGEF19,Rho guanine nucleotide exchange factor 19 [Source:HGNC Symbol;Acc:HGNC:26604],protein_coding
